"GEO_NR","GEO_NAME","CLASS_HAB","GEOM_PERIOD","VARIABLE","SOURCE","VALUE_PERIOD","UNIT_VALUE","VALUE","STATUS"
"53","Bülach","4","2022-05-01","umz_weg_akan_p","GWS, STATPOP","2021","Per","14.5","A"
"53","Bülach","4","2022-05-01","umz_weg_aus_p","GWS, STATPOP","2021","Per","10.3","A"
"53","Bülach","4","2022-05-01","umz_zu_t_p","GWS, STATPOP","2021","Per","10.4","A"
"53","Bülach","4","2022-05-01","umz_zu_com_p","GWS, STATPOP","2021","Per","30.5","A"
"53","Bülach","4","2022-05-01","umz_zu_kan_p","GWS, STATPOP","2021","Per","45.9","A"
"53","Bülach","4","2022-05-01","umz_zu_akan_p","GWS, STATPOP","2021","Per","9.8","A"
"53","Bülach","4","2022-05-01","umz_zu_aus_p","GWS, STATPOP","2021","Per","13.8","A"
"62","Kloten","4","2022-05-01","wh_en_t","GWS","2021","Num","10622.0","A"
"62","Kloten","4","2022-05-01","wh_en_wp","GWS","2021","Num","1273.0","A"
"62","Kloten","4","2022-05-01","wh_en_gaz","GWS","2021","Num","779.0","A"
"62","Kloten","4","2022-05-01","wh_en_hoe","GWS","2021","Num","7005.0","A"
"62","Kloten","4","2022-05-01","wh_en_hz","GWS","2021","Num","269.0","A"
"62","Kloten","4","2022-05-01","wh_en_ez","GWS","2021","Num","51.0","A"
"62","Kloten","4","2022-05-01","wh_en_st","GWS","2021","Num","0.0","A"
"62","Kloten","4","2022-05-01","wh_en_fw","GWS","2021","Num","526.0","A"
"62","Kloten","4","2022-05-01","wh_en_and","GWS","2021","Num","719.0","A"
"62","Kloten","4","2022-05-01","wh_en_kei","GWS","2021","Num","0.0","A"
"62","Kloten","4","2022-05-01","lw_t","LWZ","2022-06-01","Num","67.0","A"
"62","Kloten","4","2022-05-01","lw_1z","LWZ","2022-06-01","Num","3.0","A"
"62","Kloten","4","2022-05-01","lw_2z","LWZ","2022-06-01","Num","13.0","A"
"62","Kloten","4","2022-05-01","lw_3z","LWZ","2022-06-01","Num","25.0","A"
"62","Kloten","4","2022-05-01","lw_4z","LWZ","2022-06-01","Num","18.0","A"
"62","Kloten","4","2022-05-01","lw_5z","LWZ","2022-06-01","Num","6.0","A"
"62","Kloten","4","2022-05-01","lw6pz","LWZ","2022-06-01","Num","2.0","A"
"62","Kloten","4","2022-05-01","lw_loc","LWZ","2022-06-01","Num","57.0","A"
"62","Kloten","4","2022-05-01","lw_ven","LWZ","2022-06-01","Num","10.0","A"
"62","Kloten","4","2022-05-01","lwz_p","LWZ","2022-06-01","Per","0.63","A"
"62","Kloten","4","2022-05-01","sur_moy_t","GWS","2021","Num","41.0","A"
"62","Kloten","4","2022-05-01","sur_1z","GWS","2021","Num","31.0","A"
"62","Kloten","4","2022-05-01","sur_2z","GWS","2021","Num","47.0","A"
"62","Kloten","4","2022-05-01","sur_3z","GWS","2021","Num","41.0","A"
"62","Kloten","4","2022-05-01","sur_4z","GWS","2021","Num","39.0","A"
"62","Kloten","4","2022-05-01","sur_5z","GWS","2021","Num","45.0","A"
"62","Kloten","4","2022-05-01","sur_6pz","GWS","2021","Num","52.0","A"
"62","Kloten","4","2022-05-01","den_occ_log","GWS","2021","Num","2.2","A"
"62","Kloten","4","2022-05-01","den_occ_z","GWS","2021","Num","0.66","A"
"62","Kloten","4","2022-05-01","p_nolog","GWS","2021","Per","0.4","A"
"62","Kloten","4","2022-05-01","bat_tot","GWS","2021","Num","2074.0","A"
"62","Kloten","4","2022-05-01","bat_mai_ind","GWS","2021","Num","795.0","A"
"62","Kloten","4","2022-05-01","bat_mai_lop","GWS","2021","Num","964.0","A"
"62","Kloten","4","2022-05-01","bat_hab_ann","GWS","2021","Num","208.0","A"
"62","Kloten","4","2022-05-01","bat_hab_par","GWS","2021","Num","107.0","A"
"62","Kloten","4","2022-05-01","log_t","GWS","2021","Num","10622.0","A"
"62","Kloten","4","2022-05-01","log_1z","GWS","2021","Num","921.0","A"
"62","Kloten","4","2022-05-01","log_2z","GWS","2021","Num","1761.0","A"
"62","Kloten","4","2022-05-01","log_3z","GWS","2021","Num","3471.0","A"
"62","Kloten","4","2022-05-01","log_4z","GWS","2021","Num","3279.0","A"
"62","Kloten","4","2022-05-01","log_5z","GWS","2021","Num","866.0","A"
"62","Kloten","4","2022-05-01","log6p","GWS","2021","Num","324.0","A"
"62","Kloten","4","2022-05-01","log_con_t","GWS","2021","Num","10622.0","A"
"62","Kloten","4","2022-05-01","log_con_1946m","GWS","2021","Num","363.0","A"
"62","Kloten","4","2022-05-01","log_con_46_80","GWS","2021","Num","5932.0","A"
"62","Kloten","4","2022-05-01","log_con_81_00","GWS","2021","Num","2173.0","A"
"62","Kloten","4","2022-05-01","log_con_01_21","GWS","2021","Num","2154.0","A"
"62","Kloten","4","2022-05-01","bat_hab_t","GWS","2021","Num","2074.0","A"
"62","Kloten","4","2022-05-01","bat_con_1946m","GWS","2021","Num","168.0","A"
"62","Kloten","4","2022-05-01","bat_con_46_80","GWS","2021","Num","1079.0","A"
"62","Kloten","4","2022-05-01","bat_con_81_00","GWS","2021","Num","557.0","A"
"62","Kloten","4","2022-05-01","bat_con_01_21","GWS","2021","Num","270.0","A"
"62","Kloten","4","2022-05-01","bat_t","GWS","2021","Num","2074.0","A"
"62","Kloten","4","2022-05-01","bat_stor_1","GWS","2021","Num","112.0","A"
"62","Kloten","4","2022-05-01","bat_stor_2","GWS","2021","Num","614.0","A"
"62","Kloten","4","2022-05-01","bat_stor_3","GWS","2021","Num","713.0","A"
"62","Kloten","4","2022-05-01","bat_stor_4","GWS","2021","Num","403.0","A"
"62","Kloten","4","2022-05-01","bat_stor_5","GWS","2021","Num","152.0","A"
"62","Kloten","4","2022-05-01","bat_stor_6p","GWS","2021","Num","80.0","A"
"62","Kloten","4","2022-05-01","aug_new","BAU, GWS","2020","Num","234.0","A"
"62","Kloten","4","2022-05-01","aug_tra","BAU, GWS","2020","Num","3.0","A"
"62","Kloten","4","2022-05-01","dim_dem","BAU, GWS","2020","Num","0.0","A"
"62","Kloten","4","2022-05-01","dim_tran","BAU, GWS","2020","Num","4.0","A"
"62","Kloten","4","2022-05-01","aug_cons","BAU, GWS","2020","Num","233.0","A"
"62","Kloten","4","2022-05-01","log_2020","BAU, GWS","2020-12-31","Num","10351.0","A"
"62","Kloten","4","2022-05-01","umz_weg_p","GWS, STATPOP","2021","Per","13.6","A"
"62","Kloten","4","2022-05-01","umz_weg_com_p","GWS, STATPOP","2021","Per","35.6","A"
"62","Kloten","4","2022-05-01","umz_weg_kan_p","GWS, STATPOP","2021","Per","40.3","A"
"62","Kloten","4","2022-05-01","umz_weg_akan_p","GWS, STATPOP","2021","Per","11.0","A"
"62","Kloten","4","2022-05-01","umz_weg_aus_p","GWS, STATPOP","2021","Per","13.2","A"
"62","Kloten","4","2022-05-01","umz_zu_t_p","GWS, STATPOP","2021","Per","14.1","A"
"62","Kloten","4","2022-05-01","umz_zu_com_p","GWS, STATPOP","2021","Per","34.0","A"
"62","Kloten","4","2022-05-01","umz_zu_kan_p","GWS, STATPOP","2021","Per","39.0","A"
"62","Kloten","4","2022-05-01","umz_zu_akan_p","GWS, STATPOP","2021","Per","8.6","A"
"62","Kloten","4","2022-05-01","umz_zu_aus_p","GWS, STATPOP","2021","Per","18.4","A"
"66","Opfikon","4","2022-05-01","wh_en_t","GWS","2021","Num","10258.0","A"
"66","Opfikon","4","2022-05-01","wh_en_wp","GWS","2021","Num","880.0","A"
"66","Opfikon","4","2022-05-01","wh_en_gaz","GWS","2021","Num","2019.0","A"
"66","Opfikon","4","2022-05-01","wh_en_hoe","GWS","2021","Num","4094.0","A"
"66","Opfikon","4","2022-05-01","wh_en_hz","GWS","2021","Num","98.0","A"
"66","Opfikon","4","2022-05-01","wh_en_ez","GWS","2021","Num","21.0","A"
"66","Opfikon","4","2022-05-01","wh_en_st","GWS","2021","Num","2.0","A"
"66","Opfikon","4","2022-05-01","wh_en_fw","GWS","2021","Num","2881.0","A"
"66","Opfikon","4","2022-05-01","wh_en_and","GWS","2021","Num","263.0","A"
"66","Opfikon","4","2022-05-01","wh_en_kei","GWS","2021","Num","0.0","A"
"66","Opfikon","4","2022-05-01","lw_t","LWZ","2022-06-01","Num","153.0","A"
"66","Opfikon","4","2022-05-01","lw_1z","LWZ","2022-06-01","Num","38.0","A"
"66","Opfikon","4","2022-05-01","lw_2z","LWZ","2022-06-01","Num","34.0","A"
"66","Opfikon","4","2022-05-01","lw_3z","LWZ","2022-06-01","Num","52.0","A"
"66","Opfikon","4","2022-05-01","lw_4z","LWZ","2022-06-01","Num","20.0","A"
"66","Opfikon","4","2022-05-01","lw_5z","LWZ","2022-06-01","Num","6.0","A"
"66","Opfikon","4","2022-05-01","lw6pz","LWZ","2022-06-01","Num","3.0","A"
"66","Opfikon","4","2022-05-01","lw_loc","LWZ","2022-06-01","Num","143.0","A"
"66","Opfikon","4","2022-05-01","lw_ven","LWZ","2022-06-01","Num","10.0","A"
"66","Opfikon","4","2022-05-01","lwz_p","LWZ","2022-06-01","Per","1.49","A"
"66","Opfikon","4","2022-05-01","sur_moy_t","GWS","2021","Num","38.0","A"
"66","Opfikon","4","2022-05-01","sur_1z","GWS","2021","Num","32.0","A"
"66","Opfikon","4","2022-05-01","sur_2z","GWS","2021","Num","44.0","A"
"66","Opfikon","4","2022-05-01","sur_3z","GWS","2021","Num","38.0","A"
"66","Opfikon","4","2022-05-01","sur_4z","GWS","2021","Num","35.0","A"
"66","Opfikon","4","2022-05-01","sur_5z","GWS","2021","Num","43.0","A"
"66","Opfikon","4","2022-05-01","sur_6pz","GWS","2021","Num","56.0","A"
"66","Opfikon","4","2022-05-01","den_occ_log","GWS","2021","Num","2.2","A"
"66","Opfikon","4","2022-05-01","den_occ_z","GWS","2021","Num","0.72","A"
"66","Opfikon","4","2022-05-01","p_nolog","GWS","2021","Per","0.2","A"
"66","Opfikon","4","2022-05-01","bat_tot","GWS","2021","Num","1535.0","A"
"66","Opfikon","4","2022-05-01","bat_mai_ind","GWS","2021","Num","480.0","A"
"66","Opfikon","4","2022-05-01","bat_mai_lop","GWS","2021","Num","815.0","A"
"66","Opfikon","4","2022-05-01","bat_hab_ann","GWS","2021","Num","175.0","A"
"66","Opfikon","4","2022-05-01","bat_hab_par","GWS","2021","Num","65.0","A"
"66","Opfikon","4","2022-05-01","log_t","GWS","2021","Num","10258.0","A"
"66","Opfikon","4","2022-05-01","log_1z","GWS","2021","Num","1196.0","A"
"66","Opfikon","4","2022-05-01","log_2z","GWS","2021","Num","2236.0","A"
"66","Opfikon","4","2022-05-01","log_3z","GWS","2021","Num","3428.0","A"
"66","Opfikon","4","2022-05-01","log_4z","GWS","2021","Num","2542.0","A"
"66","Opfikon","4","2022-05-01","log_5z","GWS","2021","Num","653.0","A"
"66","Opfikon","4","2022-05-01","log6p","GWS","2021","Num","203.0","A"
"66","Opfikon","4","2022-05-01","log_con_t","GWS","2021","Num","10258.0","A"
"66","Opfikon","4","2022-05-01","log_con_1946m","GWS","2021","Num","285.0","A"
"66","Opfikon","4","2022-05-01","log_con_46_80","GWS","2021","Num","4635.0","A"
"66","Opfikon","4","2022-05-01","log_con_81_00","GWS","2021","Num","1419.0","A"
"66","Opfikon","4","2022-05-01","log_con_01_21","GWS","2021","Num","3919.0","A"
"66","Opfikon","4","2022-05-01","bat_hab_t","GWS","2021","Num","1535.0","A"
"66","Opfikon","4","2022-05-01","bat_con_1946m","GWS","2021","Num","146.0","A"
"66","Opfikon","4","2022-05-01","bat_con_46_80","GWS","2021","Num","759.0","A"
"66","Opfikon","4","2022-05-01","bat_con_81_00","GWS","2021","Num","268.0","A"
"66","Opfikon","4","2022-05-01","bat_con_01_21","GWS","2021","Num","362.0","A"
"66","Opfikon","4","2022-05-01","bat_t","GWS","2021","Num","1535.0","A"
"66","Opfikon","4","2022-05-01","bat_stor_1","GWS","2021","Num","37.0","A"
"66","Opfikon","4","2022-05-01","bat_stor_2","GWS","2021","Num","422.0","A"
"66","Opfikon","4","2022-05-01","bat_stor_3","GWS","2021","Num","474.0","A"
"66","Opfikon","4","2022-05-01","bat_stor_4","GWS","2021","Num","266.0","A"
"66","Opfikon","4","2022-05-01","bat_stor_5","GWS","2021","Num","116.0","A"
"66","Opfikon","4","2022-05-01","bat_stor_6p","GWS","2021","Num","220.0","A"
"66","Opfikon","4","2022-05-01","aug_new","BAU, GWS","2020","Num","5.0","A"
"66","Opfikon","4","2022-05-01","aug_tra","BAU, GWS","2020","Num","36.0","A"
"66","Opfikon","4","2022-05-01","dim_dem","BAU, GWS","2020","Num","7.0","A"
"66","Opfikon","4","2022-05-01","dim_tran","BAU, GWS","2020","Num","1.0","A"
"66","Opfikon","4","2022-05-01","aug_cons","BAU, GWS","2020","Num","33.0","A"
"66","Opfikon","4","2022-05-01","log_2020","BAU, GWS","2020-12-31","Num","10159.0","A"
"66","Opfikon","4","2022-05-01","umz_weg_p","GWS, STATPOP","2021","Per","13.0","A"
"66","Opfikon","4","2022-05-01","umz_weg_com_p","GWS, STATPOP","2021","Per","25.4","A"
"66","Opfikon","4","2022-05-01","umz_weg_kan_p","GWS, STATPOP","2021","Per","47.1","A"
"66","Opfikon","4","2022-05-01","umz_weg_akan_p","GWS, STATPOP","2021","Per","10.7","A"
"66","Opfikon","4","2022-05-01","umz_weg_aus_p","GWS, STATPOP","2021","Per","16.8","A"
"66","Opfikon","4","2022-05-01","umz_zu_t_p","GWS, STATPOP","2021","Per","12.5","A"
"66","Opfikon","4","2022-05-01","umz_zu_com_p","GWS, STATPOP","2021","Per","26.5","A"
"66","Opfikon","4","2022-05-01","umz_zu_kan_p","GWS, STATPOP","2021","Per","41.7","A"
"66","Opfikon","4","2022-05-01","umz_zu_akan_p","GWS, STATPOP","2021","Per","10.7","A"
"66","Opfikon","4","2022-05-01","umz_zu_aus_p","GWS, STATPOP","2021","Per","21.1","A"
"69","Wallisellen","3","2022-05-01","wh_en_t","GWS","2021","Num","8428.0","A"
"69","Wallisellen","3","2022-05-01","wh_en_wp","GWS","2021","Num","1677.0","A"
"69","Wallisellen","3","2022-05-01","wh_en_gaz","GWS","2021","Num","3592.0","A"
"69","Wallisellen","3","2022-05-01","wh_en_hoe","GWS","2021","Num","1823.0","A"
"69","Wallisellen","3","2022-05-01","wh_en_hz","GWS","2021","Num","287.0","A"
"69","Wallisellen","3","2022-05-01","wh_en_ez","GWS","2021","Num","146.0","A"
"69","Wallisellen","3","2022-05-01","wh_en_st","GWS","2021","Num","9.0","A"
"69","Wallisellen","3","2022-05-01","wh_en_fw","GWS","2021","Num","727.0","A"
"69","Wallisellen","3","2022-05-01","wh_en_and","GWS","2021","Num","111.0","A"
"69","Wallisellen","3","2022-05-01","wh_en_kei","GWS","2021","Num","56.0","A"
"69","Wallisellen","3","2022-05-01","lw_t","LWZ","2022-06-01","Num","80.0","A"
"69","Wallisellen","3","2022-05-01","lw_1z","LWZ","2022-06-01","Num","9.0","A"
"69","Wallisellen","3","2022-05-01","lw_2z","LWZ","2022-06-01","Num","17.0","A"
"69","Wallisellen","3","2022-05-01","lw_3z","LWZ","2022-06-01","Num","34.0","A"
"69","Wallisellen","3","2022-05-01","lw_4z","LWZ","2022-06-01","Num","13.0","A"
"69","Wallisellen","3","2022-05-01","lw_5z","LWZ","2022-06-01","Num","5.0","A"
"69","Wallisellen","3","2022-05-01","lw6pz","LWZ","2022-06-01","Num","2.0","A"
"69","Wallisellen","3","2022-05-01","lw_loc","LWZ","2022-06-01","Num","67.0","A"
"69","Wallisellen","3","2022-05-01","lw_ven","LWZ","2022-06-01","Num","13.0","A"
"69","Wallisellen","3","2022-05-01","lwz_p","LWZ","2022-06-01","Per","0.95","A"
"69","Wallisellen","3","2022-05-01","sur_moy_t","GWS","2021","Num","44.0","A"
"69","Wallisellen","3","2022-05-01","sur_1z","GWS","2021","Num","37.0","A"
"69","Wallisellen","3","2022-05-01","sur_2z","GWS","2021","Num","50.0","A"
"69","Wallisellen","3","2022-05-01","sur_3z","GWS","2021","Num","44.0","A"
"69","Wallisellen","3","2022-05-01","sur_4z","GWS","2021","Num","39.0","A"
"69","Wallisellen","3","2022-05-01","sur_5z","GWS","2021","Num","49.0","A"
"69","Wallisellen","3","2022-05-01","sur_6pz","GWS","2021","Num","57.0","A"
"69","Wallisellen","3","2022-05-01","den_occ_log","GWS","2021","Num","2.2","A"
"69","Wallisellen","3","2022-05-01","den_occ_z","GWS","2021","Num","0.63","A"
"69","Wallisellen","3","2022-05-01","p_nolog","GWS","2021","Per","","N"
"69","Wallisellen","3","2022-05-01","bat_tot","GWS","2021","Num","2071.0","A"
"69","Wallisellen","3","2022-05-01","bat_mai_ind","GWS","2021","Num","933.0","A"
"69","Wallisellen","3","2022-05-01","bat_mai_lop","GWS","2021","Num","819.0","A"
"69","Wallisellen","3","2022-05-01","bat_hab_ann","GWS","2021","Num","241.0","A"
"69","Wallisellen","3","2022-05-01","bat_hab_par","GWS","2021","Num","78.0","A"
"69","Wallisellen","3","2022-05-01","log_t","GWS","2021","Num","8428.0","A"
"69","Wallisellen","3","2022-05-01","log_1z","GWS","2021","Num","499.0","A"
"69","Wallisellen","3","2022-05-01","log_2z","GWS","2021","Num","1413.0","A"
"69","Wallisellen","3","2022-05-01","log_3z","GWS","2021","Num","2748.0","A"
"69","Wallisellen","3","2022-05-01","log_4z","GWS","2021","Num","2421.0","A"
"69","Wallisellen","3","2022-05-01","log_5z","GWS","2021","Num","894.0","A"
"69","Wallisellen","3","2022-05-01","log6p","GWS","2021","Num","453.0","A"
"69","Wallisellen","3","2022-05-01","log_con_t","GWS","2021","Num","8428.0","A"
"69","Wallisellen","3","2022-05-01","log_con_1946m","GWS","2021","Num","987.0","A"
"69","Wallisellen","3","2022-05-01","log_con_46_80","GWS","2021","Num","3362.0","A"
"69","Wallisellen","3","2022-05-01","log_con_81_00","GWS","2021","Num","1352.0","A"
"69","Wallisellen","3","2022-05-01","log_con_01_21","GWS","2021","Num","2727.0","A"
"69","Wallisellen","3","2022-05-01","bat_hab_t","GWS","2021","Num","2071.0","A"
"69","Wallisellen","3","2022-05-01","bat_con_1946m","GWS","2021","Num","559.0","A"
"69","Wallisellen","3","2022-05-01","bat_con_46_80","GWS","2021","Num","827.0","A"
"69","Wallisellen","3","2022-05-01","bat_con_81_00","GWS","2021","Num","361.0","A"
"69","Wallisellen","3","2022-05-01","bat_con_01_21","GWS","2021","Num","324.0","A"
"69","Wallisellen","3","2022-05-01","bat_t","GWS","2021","Num","2071.0","A"
"69","Wallisellen","3","2022-05-01","bat_stor_1","GWS","2021","Num","126.0","A"
"69","Wallisellen","3","2022-05-01","bat_stor_2","GWS","2021","Num","638.0","A"
"69","Wallisellen","3","2022-05-01","bat_stor_3","GWS","2021","Num","821.0","A"
"69","Wallisellen","3","2022-05-01","bat_stor_4","GWS","2021","Num","275.0","A"
"69","Wallisellen","3","2022-05-01","bat_stor_5","GWS","2021","Num","100.0","A"
"69","Wallisellen","3","2022-05-01","bat_stor_6p","GWS","2021","Num","111.0","A"
"69","Wallisellen","3","2022-05-01","aug_new","BAU, GWS","2020","Num","139.0","A"
"69","Wallisellen","3","2022-05-01","aug_tra","BAU, GWS","2020","Num","1.0","A"
"69","Wallisellen","3","2022-05-01","dim_dem","BAU, GWS","2020","Num","0.0","A"
"69","Wallisellen","3","2022-05-01","dim_tran","BAU, GWS","2020","Num","25.0","A"
"69","Wallisellen","3","2022-05-01","aug_cons","BAU, GWS","2020","Num","115.0","A"
"69","Wallisellen","3","2022-05-01","log_2020","BAU, GWS","2020-12-31","Num","8412.0","A"
"69","Wallisellen","3","2022-05-01","umz_weg_p","GWS, STATPOP","2021","Per","10.8","A"
"69","Wallisellen","3","2022-05-01","umz_weg_com_p","GWS, STATPOP","2021","Per","23.1","A"
"69","Wallisellen","3","2022-05-01","umz_weg_kan_p","GWS, STATPOP","2021","Per","52.4","A"
"69","Wallisellen","3","2022-05-01","umz_weg_akan_p","GWS, STATPOP","2021","Per","12.7","A"
"69","Wallisellen","3","2022-05-01","umz_weg_aus_p","GWS, STATPOP","2021","Per","11.8","A"
"69","Wallisellen","3","2022-05-01","umz_zu_t_p","GWS, STATPOP","2021","Per","10.5","A"
"69","Wallisellen","3","2022-05-01","umz_zu_com_p","GWS, STATPOP","2021","Per","23.7","A"
"69","Wallisellen","3","2022-05-01","umz_zu_kan_p","GWS, STATPOP","2021","Per","46.7","A"
"69","Wallisellen","3","2022-05-01","umz_zu_akan_p","GWS, STATPOP","2021","Per","10.9","A"
"69","Wallisellen","3","2022-05-01","umz_zu_aus_p","GWS, STATPOP","2021","Per","18.7","A"
"96","Regensdorf","3","2022-05-01","wh_en_t","GWS","2021","Num","8564.0","A"
"96","Regensdorf","3","2022-05-01","wh_en_wp","GWS","2021","Num","1374.0","A"
"96","Regensdorf","3","2022-05-01","wh_en_gaz","GWS","2021","Num","1693.0","A"
"96","Regensdorf","3","2022-05-01","wh_en_hoe","GWS","2021","Num","4611.0","A"
"96","Regensdorf","3","2022-05-01","wh_en_hz","GWS","2021","Num","298.0","A"
"96","Regensdorf","3","2022-05-01","wh_en_ez","GWS","2021","Num","74.0","A"
"96","Regensdorf","3","2022-05-01","wh_en_st","GWS","2021","Num","11.0","A"
"96","Regensdorf","3","2022-05-01","wh_en_fw","GWS","2021","Num","308.0","A"
"96","Regensdorf","3","2022-05-01","wh_en_and","GWS","2021","Num","195.0","A"
"96","Regensdorf","3","2022-05-01","wh_en_kei","GWS","2021","Num","0.0","A"
"96","Regensdorf","3","2022-05-01","lw_t","LWZ","2022-06-01","Num","35.0","A"
"96","Regensdorf","3","2022-05-01","lw_1z","LWZ","2022-06-01","Num","2.0","A"
"96","Regensdorf","3","2022-05-01","lw_2z","LWZ","2022-06-01","Num","9.0","A"
"96","Regensdorf","3","2022-05-01","lw_3z","LWZ","2022-06-01","Num","10.0","A"
"96","Regensdorf","3","2022-05-01","lw_4z","LWZ","2022-06-01","Num","10.0","A"
"96","Regensdorf","3","2022-05-01","lw_5z","LWZ","2022-06-01","Num","4.0","A"
"96","Regensdorf","3","2022-05-01","lw6pz","LWZ","2022-06-01","Num","0.0","A"
"96","Regensdorf","3","2022-05-01","lw_loc","LWZ","2022-06-01","Num","31.0","A"
"96","Regensdorf","3","2022-05-01","lw_ven","LWZ","2022-06-01","Num","4.0","A"
"96","Regensdorf","3","2022-05-01","lwz_p","LWZ","2022-06-01","Per","0.41","A"
"96","Regensdorf","3","2022-05-01","sur_moy_t","GWS","2021","Num","43.0","A"
"96","Regensdorf","3","2022-05-01","sur_1z","GWS","2021","Num","47.0","A"
"96","Regensdorf","3","2022-05-01","sur_2z","GWS","2021","Num","47.0","A"
"96","Regensdorf","3","2022-05-01","sur_3z","GWS","2021","Num","42.0","A"
"96","Regensdorf","3","2022-05-01","sur_4z","GWS","2021","Num","38.0","A"
"96","Regensdorf","3","2022-05-01","sur_5z","GWS","2021","Num","48.0","A"
"96","Regensdorf","3","2022-05-01","sur_6pz","GWS","2021","Num","61.0","A"
"96","Regensdorf","3","2022-05-01","den_occ_log","GWS","2021","Num","2.3","A"
"96","Regensdorf","3","2022-05-01","den_occ_z","GWS","2021","Num","0.64","A"
